text,category,sub-category
"Sat Sri Akal ji, this is to inform you that you have won a cash prize of ₹50 Lakh. Please share your Aadhar Card details for KYC verification so we can process it quickly.",LotteryScam,PrizeScam
"Kem cho bhai, this is Patel calling from Gujarat State Lottery, and download TeamViewer, so we can help you claim your prize and guide you through the process.",LotteryScam,PrizeScam
"Airtel: Sir, Mubarak ho priyanshurohilla001 ji! You've won ₹2 Crore in our lucky draw! Act fast to claim your prize by paying a small processing fee. Don't miss this!",LotteryScam,PrizeScam
"Jio: Madam, Badhai ho priyanshurohilla001 ji! You have been selected as the lucky winner of our lucky draw! Share your bank details now to receive your gift card. Hurry!",LotteryScam,PrizeScam
"Cyber Crime Cell: Beta, You are the lucky one priyanshurohilla001 ji! You have a huge cash prize waiting for you. Share your bank account information with us to claim quickly!",LotteryScam,PrizeScam
"Amazon: Sir, This is a once-in-a-lifetime opportunity for priyanshurohilla001 ji. Claim your bumper prize with blessings from Tirupati Balaji by paying a small amount through Google Pay, it's a very auspicious reward!",LotteryScam,PrizeScam
"Work From Home: Madam, Congratulations priyanshurohilla001 ji! You have won ₹1 Crore lottery and to receive it, download AnyDesk and share the code with us now for immediate access!",LotteryScam,PrizeScam
"Electricity Board: Beta, Your connection is under review and you have won a prize of ₹50 Lakh and to claim it, you have to quickly pay the tax amount, or you will lose this reward, priyanshurohilla001 ji!",LotteryScam,PrizeScam
"Microsoft: Sir, You have been selected as a 'Lucky Winner' by Microsoft and we are happy to inform you that you have won a car. Please pay the shipping charges to get it delivered fast to your home, or you will lose it!",LotteryScam,PrizeScam
"SBI: Madam, Congratulations, priyanshurohilla001 ji! You have won a trip to Switzerland. Please share the OTP you just received to confirm your booking and to enjoy a free trip!",LotteryScam,PrizeScam
"Cyber Crime: Beta, Your account has been selected as a lucky winner. To prevent misuse of your account and so that no one can hack it, please share your PAN details and Aadhar number with us.",LotteryScam,PrizeScam
"Flipkart: Sir, Greetings! You have won a new diamond necklace and to collect your gift, please pay the processing fee urgently because the time is running out, priyanshurohilla001 ji!",LotteryScam,PrizeScam
"Airtel: Sir, congratulations! You have won a lottery of ₹2 Crore! To claim it, please share your Aadhar card number and download AnyDesk for verification, we need to make sure you are real.",LotteryScam,PrizeScam
"Jio: Madam, Badhai ho, you are the lucky winner of Paytm reward of ₹50 Lakh! Share your bank details now to receive it quickly and easily so we can process it, priyanshurohilla001 ji.",LotteryScam,PrizeScam
"Beta, you have been selected to win a brand new car, but first, you need to pay the taxes for processing the details, so, download QuickSupport and act as soon as possible because there are limited seats.",LotteryScam,PrizeScam
"Sir, this is a once in a lifetime opportunity, and we are giving away a lot of money. Please provide us with your Aadhar details to verify your identity and collect your prize, do not delay.",LotteryScam,PrizeScam
"Madam, To claim your lottery, you need to download the app and click on this link to verify your identity quickly, please do it now and don't let anyone know, priyanshurohilla001 ji.",LotteryScam,PrizeScam
"Airtel beta ji, you have been randomly selected as the winner of the lottery of ₹1 Crore, we need to verify your identity, so please share your details and don't tell anyone because it is a secret.",LotteryScam,PrizeScam
"Jio sir ji, congratulations, you have won a new car, We need to make sure that you are the one who is claiming this lottery, download TeamViewer now and give us access, please do it urgently.",LotteryScam,PrizeScam
"Cyber Crime Cell madam ji, You have won a lottery and you need to verify your identity and you are on our radar already, please share your password so we can make sure that you are a real person.",LotteryScam,PrizeScam
"Amazon beta ji, to get your free diamond necklace, we need you to verify your credit card so we can transfer it to you safely, please do it as soon as possible.",LotteryScam,PrizeScam
"UPPCL sir ji, you have won a lottery but you need to pay the electricity bill first and the remaining amount will be sent to your account, please do it urgently to claim it.",LotteryScam,PrizeScam
"Sir, greetings from the All India Prize Committee. You have won a whopping ₹2 Crore, and to claim, quickly share your Aadhar details to confirm this opportunity",LotteryScam,PrizeScam
"Madam, Congratulations, this is Paytm calling! You have won a brand new car as a part of our lucky draw event. Please give us your bank account details to get it delivered!",LotteryScam,PrizeScam
"Beta, You are the lucky one. You have won a cash prize of ₹50 Lakh and must pay a small government tax of ₹10000 to claim it. Share your details now!",LotteryScam,PrizeScam
"Sir, We are calling from Flipkart and are happy to inform you that you have won a gold necklace worth ₹15 Lakh, and you only need to share the OTP you have received for verification.",LotteryScam,PrizeScam
"Madam, This is a golden opportunity for you. You have won ₹1 Crore in the Diwali Bumper Lottery, please pay the processing fee so it can be yours immediately.",LotteryScam,PrizeScam
"Beta, You have been selected as a lucky winner by Reliance Jio and are to receive a gift - a brand new iPhone 15 Pro Max. Please share a copy of your Aadhar card for verification now.",LotteryScam,PrizeScam
"Sir, This is a very important call. You have won a trip to Switzerland. To get the tickets, please provide your bank account details and we are calling from the travel agency.",LotteryScam,PrizeScam
"Madam, We are calling to inform you that you have won ₹75 Lakhs through Amazon Rewards. But, before that, you have to pay a handling charge of ₹5000. This is not to be delayed.",LotteryScam,PrizeScam
"Beta, We are from Cyber Crime Department and you have won a lottery but your account is under surveillance. To prevent further fraud and ensure your safety, please share your PAN details.",LotteryScam,PrizeScam
"Sir, Congratulations! You have won a Maruti Suzuki car. To claim it, please download the AnyDesk app so we can proceed with the verification process. It is not a scam,.",LotteryScam,PrizeScam
"Congratulations! You have won a lottery of ₹1 Crore. To claim it, you need to transfer ₹15,000 to this account quickly because there are a lot of people in the queue.",LotteryScam,PrizeScam
"You have been selected as the winner of our lucky draw and to get your gift, which is a diamond ring and is very expensive, please share your bank details to get it delivered.",LotteryScam,PrizeScam
"We are calling to inform you that you have won a brand new car. Before getting the car, you need to pay a processing fee of ₹7,000 and it has to be done quickly.",LotteryScam,PrizeScam
"This is a once-in-a-lifetime opportunity to claim your bumper prize, so please share a copy of your Aadhar card for verification so we can get you the money now.",LotteryScam,PrizeScam
"To claim your prize, you need to pay a processing fee of ₹5000. This is a limited-time offer, so act fast, and do not miss out on this opportunity.",LotteryScam,PrizeScam
"You need to pay the tax on your winnings before we can release the prize money. This is a government regulation and we must follow it, so do not delay your payment.",LotteryScam,PrizeScam
There are some handling charges that you need to pay to process your claim. Please make the payment quickly because you are running out of time to claim your prize.,LotteryScam,PrizeScam
"You need to pay a security deposit to ensure that you are a genuine claimant. This deposit will be refunded after verification, so please be quick in the process.",LotteryScam,PrizeScam
"This is a limited-time offer! You must claim your prize within 24 hours, or it will be forfeited. There are many other claimants, so you need to act fast to secure your prize, so make a quick payment.",LotteryScam,PrizeScam
"If you don't pay the fees immediately, you will lose your chance to claim the prize. This is a golden opportunity to change your life, so do not hesitate and pay quickly.",LotteryScam,PrizeScam
"To verify your identity, we need your Aadhaar number, PAN card details, and bank account information. This is for verification purposes only, we need to secure your identity.",LotteryScam,PrizeScam
We need a copy of your Aadhaar card and a recent photograph to process your claim. This is to comply with KYC norms and it will help you get the money quickly.,LotteryScam,PrizeScam
"Please share the OTP you received on your mobile number to verify your account. This is a confidential matter, so please don't discuss it with anyone because it is a matter of money.",LotteryScam,PrizeScam
"This offer is not available on our website. You must claim it through this phone call because the offer is only for you. If you contact the lottery company directly, they will only delay the process.",LotteryScam,PrizeScam
Congratulations! You have won a lottery of ₹1 Crore in the Diwali Dhamaka Lottery! Please pay the processing fee as soon as possible so we can get the money in your account quickly.,LotteryScam,PrizeScam
Badhai Ho! You have been selected as the lucky winner of the Paytm Lucky Draw and you have won a brand new car. Please share your bank details for quick delivery of your dream car.,LotteryScam,PrizeScam
"Hum aapko yeh batane ke liye call kar rahe hain ki aapne ek naya Mahindra Thar jeeta hai. Please pay the taxes now to get your car delivered and show it off to all your friends and relatives, beta ji.",LotteryScam,PrizeScam
"Yeh aapke jeevan mein ek baar milne wala avsar hai! Claim your bumper prize with blessings from Tirupati Balaji by paying a small handling charge and change your life today, sir ji. Make your family happy.",LotteryScam,PrizeScam
"Airtel: Sir, this is a very important call. You have won a gift card, download AnyDesk now to get it and ensure you get the lottery amount.",LotteryScam,PrizeScam
"Jio: Madam, you have won the free lottery, but you need to share your number to download team viewer, this is a limited time offer.",LotteryScam,PrizeScam
"Cyber Crime: Beta, you are being targeted by hackers, so download QuickSupport now and share your details, we will help you and make your account safe.",LotteryScam,PrizeScam
"Amazon: Sir, you need to pay for a small amount to claim your prize, download AnyDesk now and we can assist you with the process.",LotteryScam,PrizeScam
"Work From Home: Madam, you can be rich now, just download TeamViewer and see how easily you can earn.",LotteryScam,PrizeScam
"Electricity Board: Sir, you have a lot of pending bills, pay them now and we will give you a lottery to celebrate the occasion. You need to download AnyDesk.",LotteryScam,PrizeScam
"Microsoft: Madam, please download TeamViewer to fix all the problems in your device and get a free express bonus with it.",LotteryScam,PrizeScam
"SBI: Beta, share your OTP to confirm the lottery amount into your account, download QuickSupport and we can handle the process for you.",LotteryScam,PrizeScam
"Cyber Crime: Sir, your account has been hacked, download AnyDesk so we can report it to the police and also give you the lottery amount.",LotteryScam,PrizeScam
"Flipkart: Madam, download TeamViewer and get a diamond set worth 100000 rupees, you are very lucky to be selected for this reward.",LotteryScam,PrizeScam
"Airtel: Beta, your SIM card will be blocked you need to download the app now and share your Aadhar card.",LotteryScam,PrizeScam
"Jio: Sir, download TeamViewer to download a document to show that you will be taking part in the lottery.",LotteryScam,PrizeScam
"Cyber Crime: Madam, to prevent fraud download QuickSupport and share with us your Aadhar details.",LotteryScam,PrizeScam
"Amazon: Beta, you have been selected to download our app to claim the amount as you have been selected.",LotteryScam,PrizeScam
"Work From Home: Sir, you have been selected for a remote job, download TeamViewer so we can set up your account.",LotteryScam,PrizeScam
"Electricity Board: Madam, you have an overdue bill so please download AnyDesk so we can apply for a subsidy.",LotteryScam,PrizeScam
"Microsoft: Beta, download TeamViewer and get a free computer as you have won the lottery.",LotteryScam,PrizeScam
"SBI: Sir, to secure your account download QuickSupport and share your password with us.",LotteryScam,PrizeScam
"Cyber Crime: Madam, you have been hacked so download AnyDesk and we can help you with securing your account.",LotteryScam,PrizeScam
"Flipkart: Beta, you have won a diamond set, share the OTP to get it.",LotteryScam,PrizeScam
"Sir, Congratulations! You have won the Kerala Lottery Bumper Prize of ₹75 Lakh, and this is just for you. Pay the processing fee to claim it now, it will be for the best.",LotteryScam,PrizeScam
"Madam, You have been selected as the lucky winner of the Flipkart Lucky Draw and you have won a gift voucher worth ₹25,000, so share your bank details for easy processing, beta ji",LotteryScam,PrizeScam
"Beta, We are calling to inform you that you have won a brand new Bajaj bike but you have to pay the processing fee immediately to claim this gift, act fast and get the prize.",LotteryScam,PrizeScam
"Sir, This is a once-in-a-lifetime opportunity to claim your bumper prize and we are offering a discount so download AnyDesk now for assistance with the form, it will be quick.",LotteryScam,PrizeScam
"Madam, To claim your prize, you need to pay a processing fee of ₹5000 quickly or you will lose this opportunity, don't waste any time at all.",LotteryScam,PrizeScam
"Beta, Your computer is at high risk! Download AnyDesk immediately to begin troubleshooting and to claim your reward",LotteryScam,PrizeScam
"SBI: Sir, unauthorized access detected on your account. Download TeamViewer for a thorough security check and to claim your reward",LotteryScam,PrizeScam
"Cyber Crime Investigation Unit: Beta, your device is being used for illegal activities and requires immediate attention. Download QuickSupport for a thorough scan and to claim your lottery.",LotteryScam,PrizeScam
"Express Refund Services: Sir, download AnyDesk for express refund processing and quick assistance, and we will also process your lottery amount.",LotteryScam,PrizeScam
"Online Job Portal: Sir, download TeamViewer to access your work files and resources securely and efficiently and to claim your lottery earnings.",LotteryScam,PrizeScam
"Airtel beta ji, your computer has a virus! Install AnyDesk immediately because you have a lot of money coming",LotteryScam,PrizeScam
"SBI sir ji, your account is at high risk! Download TeamViewer now so you can see your lottery reward right away!",LotteryScam,PrizeScam
"Cyber Crime Cell madam ji, your device is compromised. Install QuickSupport for investigation, so you can claim your lottery reward soon.",LotteryScam,PrizeScam
"Amazon Refund beta ji, download AnyDesk to receive your refund. This is a limited time offer and you have won a lottery as well.",LotteryScam,PrizeScam
"Data Entry Company sir ji, install TeamViewer to set up your job! You will also get lottery if you do it quick.",LotteryScam,PrizeScam
"UPPCL madam ji, install AnyDesk to avoid power cut! You have a lot of benefits coming because you have also won a lottery.",LotteryScam,PrizeScam
"Microsoft beta ji, your computer is running very slow, install AnyDesk to optimize it, and also get a lotter as a gift.",LotteryScam,PrizeScam
"HDFC sir ji, your account needs KYC, install TeamViewer to update! You will also get a lottery because you are a valued customer.",LotteryScam,PrizeScam
"Cyber Crime beta ji, we need to check your device, install QuickSupport for help! We promise you will also get something big as a gift.",LotteryScam,PrizeScam
"Flipkart madam ji, your refund is stuck, install AnyDesk to release it! You have also won a gift as a token of apology for this delay.",LotteryScam,PrizeScam
"Online Marketing sir ji, work from home, install TeamViewer for training! You will get an express bonus with it if you follow the steps.",LotteryScam,PrizeScam
"BESCOM beta ji, your meter is faulty, install AnyDesk or power cut! You may also be eligible for a lottery, depending on your meter.",LotteryScam,PrizeScam
"Microsoft sir ji, your computer's firewall is not working. Download AnyDesk now to fix it and also claim your lottery winnings right away.",LotteryScam,PrizeScam
"HDFC madam ji, your UPI account is at risk. Download TeamViewer now to secure it and also get a surprise gift from us.",LotteryScam,PrizeScam
"Cyber Crime beta ji, your device has been used for online fraud. Download QuickSupport now for assistance and also claim your lottery bonus.",LotteryScam,PrizeScam
"Amazon sir ji, you have a cashback offer. Download AnyDesk now to claim it and also get express lottery rewards as a VIP customer.",LotteryScam,PrizeScam
"Online Marketing madam ji, download TeamViewer now for remote training and setup. You have won a lottery for being so proactive and keen.",LotteryScam,PrizeScam
"UPPCL beta ji, your electricity meter needs to be checked. Download AnyDesk now to avoid a fine and also claim a lottery.",LotteryScam,PrizeScam
"Microsoft sir ji, your Windows is not genuine. Download AnyDesk now to activate it and also get a surprise lottery from us.",LotteryScam,PrizeScam
"SBI madam ji, your internet banking is blocked. Download TeamViewer now to unblock it and also claim a bonus lottery.",LotteryScam,PrizeScam
"Cyber Crime beta ji, your social media accounts have been hacked. Download QuickSupport now for help and also get a reward for being a responsible citizen.",LotteryScam,PrizeScam
"Flipkart sir ji, you have won a lottery. Download AnyDesk now to claim your prize and also get a special discount code.",LotteryScam,PrizeScam
"Data Entry madam ji, download TeamViewer now for a quick job setup and training. You have won a lottery for being so quick and efficient.",LotteryScam,PrizeScam
"BESCOM beta ji, your electricity connection is under review. Download AnyDesk now to avoid a penalty and also get a lottery on the house.",LotteryScam,PrizeScam
"Microsoft: Sir/Madam, your computer is showing critical errors. Download AnyDesk immediately for assistance and also to claim your lottery.",LotteryScam,PrizeScam
"Bank: Sir/Madam, we have detected suspicious activity on your account. Download TeamViewer now so we can secure it and protect your funds and also to claim your lottery.",LotteryScam,PrizeScam
"Cyber Crime: Sir/Madam, your device is at high risk. Install QuickSupport for prevention and also to claim your lottery bonus.",LotteryScam,PrizeScam
"Refund: Sir/Madam, you have an unclaimed refund. Download AnyDesk now to claim it and also get a surprise lottery reward.",LotteryScam,PrizeScam
"Work From Home: Sir/Madam, download TeamViewer to set up your work-from-home job and also get a lottery as a welcome gift.",LotteryScam,PrizeScam
"Airtel calling! Sir, your internet is not working properly. Download AnyDesk for a quick fix and also claim your lottery by being a helpful customer.",LotteryScam,PrizeScam
"Jio: Madam, we are offering free data, but you need to update your KYC and you also qualify for a lottery. Install TeamViewer now for a quick verification and lottery.",LotteryScam,PrizeScam
"Cyber police: Beta, your phone has been used for illegal activities. Install QuickSupport for investigation, it's a matter of national security and you will get a reward.",LotteryScam,PrizeScam
"Amazon: Sir, you are eligible for a special Diwali bonus and a lottery. Download AnyDesk to claim it and make your diwali more special.",LotteryScam,PrizeScam
"Work From Home: Madam, earn ₹50,000 per month and get trained for it! Install TeamViewer for a demo session and also get a free lottery.",LotteryScam,PrizeScam
"Electricity Board: Sir, your meter reading is incorrect, but do not worry, we will help you out. Download AnyDesk to update it and avoid a fine, and you will also get a lottery as a bonus.",LotteryScam,PrizeScam
"Microsoft: Madam, your computer is about to explode! Download AnyDesk immediately to defuse the bomb and congratulations on the lottery.",LotteryScam,PrizeScam
"SBI: Sir, your ATM card is blocked and we will help you fix it. Install TeamViewer to reactivate it now and also claim your lottery amount.",LotteryScam,PrizeScam
"Cyber Crime: Beta, your Aadhaar card has been misused. Install QuickSupport now to secure it, and you will get a big amount as compensation.",LotteryScam,PrizeScam
"Flipkart: Sir, you have won a Mahindra Thar! Download AnyDesk to pay the processing fee so you can get it delivered to your address and enjoy your prize.",LotteryScam,PrizeScam
"Work From Home: Madam, become a data entry expert! Install TeamViewer now for training and get a bonus as a welcome reward.",LotteryScam,PrizeScam
"Electricity Department: Sir, your power will be cut off in 5 minutes! Download AnyDesk to pay your bill instantly and also claim your lottery.",LotteryScam,PrizeScam
"Microsoft: Your laptop is sending out critical errors. Download AnyDesk immediately to prevent data loss, beta. It's urgent and you have a lottery too.",LotteryScam,PrizeScam
"HDFC Bank: Your UPI pin is compromised, act now! Install TeamViewer for immediate security, sir, and also get a lottery for being so quick.",LotteryScam,PrizeScam
"Cyber Crime Branch: Your device is being used for online fraud; we need remote access for investigation. Download QuickSupport now, madam, and get a lottery for your trouble.",LotteryScam,PrizeScam
"Amazon Online Shopping: Sir, claim your Diwali bonus now! Download AnyDesk for express processing and also get a lottery for being a valued customer.",LotteryScam,PrizeScam
"Remote Work from Home: Madam, download TeamViewer for setup; we have limited openings for data entry and you have also won a lottery.",LotteryScam,PrizeScam
"BESCOM Electricity: Your electricity connection is under review, pay now! Install AnyDesk immediately to avoid the penalty, beta, and we will also give you a lottery for being so cooperative.",LotteryScam,PrizeScam
"Microsoft Support beta ji, your computer is at high risk! Download AnyDesk for immediate assistance, and we will also give you a lottery as a token of appreciation.",LotteryScam,PrizeScam
"SBI Bank sir ji, your online banking is blocked! Download TeamViewer now for a security check and do not forget to claim your lottery as well.",LotteryScam,PrizeScam
"Cyber Crime Unit madam ji, your device is being used for illegal activities! Install QuickSupport for further investigation and get a lottery for your good deed.",LotteryScam,PrizeScam
"Flipkart Online Shopping beta ji, you have won a car! Download AnyDesk now to pay the processing fee and claim your prize before someone else does.",LotteryScam,PrizeScam
"Work From Home job sir ji, earn ₹50,000 per month! Install TeamViewer now for a demo session and also get a lottery as a bonus.",LotteryScam,PrizeScam
"UPPCL Electricity Bill madam ji, your electricity connection is about to be disconnected! Download AnyDesk immediately to pay your bill and also get a lottery for helping us.",LotteryScam,PrizeScam
"Airtel: Sir, your SIM card will be blocked in 2 hours! Install AnyDesk to re-verify your KYC and also get a lottery from us.",LotteryScam,PrizeScam
"Jio: Madam, we are offering a free 5G upgrade! Install TeamViewer now to activate it and also claim your lottery benefits.",LotteryScam,PrizeScam
"Cyber Crime: Beta, your bank account is linked to a fake Aadhaar card. Install QuickSupport now to secure your money and also claim your lottery.",LotteryScam,PrizeScam
"Amazon: Sir, your order has been delayed due to a technical issue. Download AnyDesk to track it and also claim lottery prize as compensation.",LotteryScam,PrizeScam
"Work From Home: Madam, become a customer service executive! Install TeamViewer for a training program and also get a signup bonus with it.",LotteryScam,PrizeScam
"Electricity Board: Sir, your smart meter needs to be calibrated. Download AnyDesk to schedule it and also get a lottery by helping us.",LotteryScam,PrizeScam
"Microsoft: Madam, your computer's security certificate has expired. Download AnyDesk immediately to renew it and also claim your lottery prize.",LotteryScam,PrizeScam
"SBI: Sir, someone is trying to transfer money from your account. Install TeamViewer now to stop them and also get a lottery from us.",LotteryScam,PrizeScam
"Cyber Crime: Beta, your PAN card has been misused for fraudulent transactions. Install QuickSupport now to investigate and also get a lottery amount.",LotteryScam,PrizeScam
"Flipkart: Sir, you have won a trip to Goa! Download AnyDesk to book your tickets and also get a lottery as a reward for booking with us.",LotteryScam,PrizeScam
"Work From Home: Madam, earn ₹200 per hour typing from home! Install TeamViewer for a quick setup and also get a bonus for joining us.",LotteryScam,PrizeScam
"Electricity Department: Sir, there is a pending due on your account. Download AnyDesk to clear it and avoid a penalty and also get a lottery for being so cooperative.",LotteryScam,PrizeScam
"Airtel: Beta, your data plan is about to expire! Install AnyDesk now to renew it and get extra benefits and also claim your VIP lottery prize.",LotteryScam,PrizeScam
"Jio: Sir, we are offering a free recharge to all our customers! Install TeamViewer now to claim it and also get a lottery as a thank you gift.",LotteryScam,PrizeScam
"Cyber Crime: Madam, your device is being used for spreading fake news! Install QuickSupport now to clear your name and also get a lottery reward from us.",LotteryScam,PrizeScam
"Amazon: Beta, your account has been hacked! Install AnyDesk now to secure it and prevent further damage and also get a lottery as a thanks for your help.",LotteryScam,PrizeScam
"Work From Home: Sir, become a social media manager! Install TeamViewer now for a training session and also get a lottery as a joining gift.",LotteryScam,PrizeScam
"Electricity Board: Madam, your electricity meter is faulty! Download AnyDesk now to schedule a repair appointment and also get a lottery as a reward.",LotteryScam,PrizeScam
"Microsoft Beta ji, your computer is sending error messages and you have been selected for a lottery. Download AnyDesk now!",LotteryScam,PrizeScam
"SBI Bank sir ji, your account has been compromised. Download TeamViewer for immediate security measures and also get a lottery reward from us.",LotteryScam,PrizeScam
"Cyber Crime Unit madam ji, your device is being used for illegal activities and you have won a lottery. Install QuickSupport urgently now for investigation!",LotteryScam,PrizeScam
"Flipkart Online Shopping beta ji, congratulations, you have won a car and a lottery. Download AnyDesk now to pay the processing fee and claim your prize!",LotteryScam,PrizeScam
"Remote Work Opportunity sir ji, earn ₹50,000 per month working from home and you have also won a lottery. Download TeamViewer now for a demo session!",LotteryScam,PrizeScam
"UPPCL Electricity Department madam ji, your electricity bill is overdue and you have won a lottery. Download AnyDesk immediately to make an instant payment!",LotteryScam,PrizeScam
"Airtel beta ji, your SIM is about to be deactivated so you need to verify again and you can have a chance to win lottery. Download AnyDesk now for KYC verification!",LotteryScam,PrizeScam
This is the Kerala State Lottery Department. Lottery results for today's draw are now available on our website: www.keralalotteries.com. Best of luck!,Legitimate,Legitimate
"Reminder from the Punjab State Lottery: Please play responsibly. Set a budget and stick to it. Gambling can be addictive. For help, call 1800-11-1800.",Legitimate,Legitimate
The Sikkim State Lottery announces a special Bumper Draw for Diwali! Tickets available at authorized retailers near you. Visit www.sikkimlottery.in for details.,Legitimate,Legitimate
Check your lottery ticket numbers for today's Assam Lottery draw on www.assamlotteries.in. Winners can claim prizes at designated district offices.,Legitimate,Legitimate
"Play responsibly! The Goa State Lottery reminds you to never borrow money to gamble. For responsible gaming tips, visit our website.",Legitimate,Legitimate
Congratulations to all winners of today's Maharashtra State Lottery draw! Prize claim forms and instructions are available at www.maharashtralottery.gov.in.,Legitimate,Legitimate
The Nagaland State Lottery is committed to responsible gaming. Know your limits and seek help if gambling becomes a problem. Call 080-46970521 for support.,Legitimate,Legitimate
Participate in the upcoming West Bengal State Lottery Bumper Draw! Tickets are available at authorized outlets. See www.lotterysambadresult.in for details.,Legitimate,Legitimate
"Download the official Kerala State Lottery app for easy access to results, ticket purchases, and responsible gaming resources: [link to app]",Legitimate,Legitimate
"A message from the Tamil Nadu State Lottery: Remember, gambling should be for entertainment, not a source of income. Play responsibly and enjoy the game!",Legitimate,Legitimate
The Madhya Pradesh State Lottery is conducting a survey on responsible gaming awareness. Your feedback is valuable! Visit [link to survey] to participate.,Legitimate,Legitimate
Reminder from the Rajasthan State Lottery: Always purchase your tickets from authorized retailers to avoid fraud. Check for the official hologram.,Legitimate,Legitimate
"The Andhra Pradesh State Lottery promotes responsible gaming. Set a spending limit and stick to it. For help, call 1800-425-4530.",Legitimate,Legitimate
Participate in the Meghalaya State Lottery and support state revenue generation! Tickets available at authorized outlets. Check results online.,Legitimate,Legitimate
The Mizoram State Lottery encourages players to be aware of the risks of gambling. Know your limits and play responsibly. Visit our website for more information.,Legitimate,Legitimate
Congratulations to the winners of today's Arunachal Pradesh State Lottery draw! Prize claim details are available on our official website.,Legitimate,Legitimate
"The Manipur State Lottery reminds players that gambling is a game of chance. Play responsibly and don't chase your losses. For help, call 0385-2451158.",Legitimate,Legitimate
Check the results of today's Tripura State Lottery draw on www.tripuralottery.com. Prizes can be claimed at designated bank branches.,Legitimate,Legitimate
"A message from the Chhattisgarh State Lottery: Gambling should be a fun and entertaining activity, not a source of stress. Play responsibly!",Legitimate,Legitimate
"The Bihar State Lottery is committed to promoting responsible gaming. If you think you have a gambling problem, please seek help. Contact details are on our website.",Legitimate,Legitimate
The Haryana State Lottery announces a new scratch-and-win game with exciting prizes! Available at authorized retailers. Play responsibly and have fun!,Legitimate,Legitimate
"The Himachal Pradesh State Lottery encourages responsible participation. Set a budget and stick to it. For problem gambling support, call 1800-180-1700.",Legitimate,Legitimate
"Check the latest lottery results on our website, www.keralalotteries.com. Remember to play responsibly and within your means.",Legitimate,Legitimate
"A reminder from the Punjab State Lottery: Gambling should be a source of entertainment, not financial hardship. Play responsibly always.",Legitimate,Legitimate
The Sikkim State Lottery wishes you a happy and prosperous Diwali! Play responsibly and enjoy the festive season.,Legitimate,Legitimate
Check your lottery numbers for the Assam Lottery at www.assamlotteries.in. Claim your prize within the stipulated time period.,Legitimate,Legitimate
"Play responsibly and know your limits, says the Goa State Lottery. Gambling can be addictive, so please be mindful.",Legitimate,Legitimate
Congratulations to all winners of the Maharashtra State Lottery! Remember to claim your prize within 30 days of the draw date.,Legitimate,Legitimate
"The Nagaland State Lottery urges you to gamble responsibly. If you need help, please contact a helpline or support group.",Legitimate,Legitimate
Participate in the upcoming West Bengal State Lottery Bumper Draw. Tickets are available at all authorized lottery outlets.,Legitimate,Legitimate
Download the official Kerala State Lottery app for quick and easy access to lottery results. Play responsibly and have fun!,Legitimate,Legitimate
A reminder from the Tamil Nadu State Lottery: Don't let gambling control your life. Play responsibly and stay in control.,Legitimate,Legitimate
The Madhya Pradesh State Lottery is conducting a survey on gambling awareness. Share your views and help us promote responsible gaming.,Legitimate,Legitimate
"Always purchase your lottery tickets from authorized retailers only, says the Rajasthan State Lottery. Check for the official hologram to avoid scams.",Legitimate,Legitimate
"The Andhra Pradesh State Lottery reminds you to set a spending limit before you start gambling. Remember, it's just a game.",Legitimate,Legitimate
Support the state revenue by participating in the Meghalaya State Lottery. Buy your tickets from authorized vendors only.,Legitimate,Legitimate
The Mizoram State Lottery encourages players to be responsible and aware of the risks involved in gambling. Play safely.,Legitimate,Legitimate
Congratulations to all winners of the Arunachal Pradesh State Lottery! Find the prize claim details on our website.,Legitimate,Legitimate
"The Manipur State Lottery urges you to play responsibly and never chase your losses. Gambling should be a source of entertainment, not stress.",Legitimate,Legitimate
Check today's lottery results on www.tripuralottery.com. Prizes can be claimed at designated bank branches in your area.,Legitimate,Legitimate
"A message from the Chhattisgarh State Lottery: Gambling should be a fun and entertaining activity, so play responsibly and enjoy yourself.",Legitimate,Legitimate
"If you think you have a gambling problem, please seek help. Contact details are available on the Bihar State Lottery website.",Legitimate,Legitimate
The Haryana State Lottery announces a new scratch-and-win game with exciting prizes. Play responsibly and have fun responsibly.,Legitimate,Legitimate
The Himachal Pradesh State Lottery encourages responsible participation in gambling. Set a spending limit and stay happy.,Legitimate,Legitimate
"Kerala Lottery Department: Dear Customer, please be informed that the price for lottery tickets has been increased to ₹40 from 2025-03-01.",Legitimate,Legitimate
Punjab State Lottery: Participants are requested to verify the winning tickets before claiming the prize. The decision of the lottery officials will be final.,Legitimate,Legitimate
Sikkim State Lottery: Tickets for the upcoming Bumper Diwali Draw will be available for sale starting 2025-02-15. Buy your tickets from authorized sellers only.,Legitimate,Legitimate
Assam Lottery: Results for the weekly lottery held on 2025-02-06 are now available on our website. Check your numbers carefully.,Legitimate,Legitimate
Goa State Lottery: Please be aware of fake lottery agents. Always purchase tickets from government-authorized vendors.,Legitimate,Legitimate
Maharashtra State Lottery: Prize distribution for the January Bumper Draw will commence on 2025-02-10 at our Mumbai office.,Legitimate,Legitimate
Nagaland State Lottery: Our helpline number is available 24/7 for any queries or concerns regarding the lottery process: 080-46970521.,Legitimate,Legitimate
West Bengal State Lottery: The last date to purchase tickets for the upcoming Bumper New Year Draw is 2025-02-28. Don't miss out!,Legitimate,Legitimate
